2,7.9,10.,11
2,8.,10.,12
2,8.1,10.,15
2,8.2,10.,15
2,8.3,10.,15
2,8.4,10.,22
2,8.5,10.,18
2,8.6,10.,17
2,8.7,10.,21
2,8.8,10.,16
2,8.9,10.,15
2,9.,10.,12
2,9.1,10.,13
2,9.2,10.,13
2,9.3,10.,14
2,9.4,10.,12
2,9.5,10.,12
2,9.6,10.,12
2,9.7,10.,15
2,9.8,10.,15
3,8.2,9.,15
3,8.3,9.,14
3,8.4,9.,12
3,8.5,9.,12
3,8.6,9.,13
3,8.7,9.,14
4,7.8,9.,10
4,7.9,9.,9
4,8.,9.,10
4,8.1,9.,12
4,8.2,9.,12
4,8.3,9.,12
4,8.4,9.,13
4,8.5,9.,16
4,8.6,9.,16
4,8.7,9.,14
4,8.8,9.,0
4,8.9,9.,0
4,9.,9.,0
4,9.1,9.,0
4,9.2,9.,0
4,9.3,9.,0
4,9.4,9.,0
4,9.5,9.,0
4,9.6,9.,0
6,8.6,10.,11
6,8.7,10.,11
6,8.8,10.,8
6,8.9,10.,11
6,9.,10.,8
6,9.1,10.,8
6,9.2,10.,6
6,9.3,10.,8
6,9.4,11.,5
6,9.5,11.,7
6,9.6,11.,8
6,9.7,11.,11
6,9.8,11.,12
6,9.9,11.,16
6,10.,11.,16
12,8.5,9.,9
12,8.6,9.8,9
12,8.7,9.8,9
12,8.8,9.8,9
12,8.9,9.8,11
12,9.,9.8,8
12,9.1,9.8,9
12,9.2,9.8,10
12,9.3,9.8,11
END,END,END,END
